b1_1           b1_2           b1_3           b1_4           b1_5           b1_6           b1_7           b1_8           b1_9           b1_10          a1             c1             b2_1           b2_2           b2_3           b2_4           b2_5           b2_6           b2_7           b2_8           b2_9           b2_10          a2             c2             Y1_gamma1      Y1_gamma2      LogPost        k1_1           k2_1           ktype1_1       ktype2_1       k1_2           k2_2           ktype1_2       ktype2_2       k1_3           k2_3           ktype1_3       ktype2_3       k1_4           k2_4           ktype1_4       ktype2_4       k1_5           k2_5           ktype1_5       ktype2_5       k1_6           k2_6           ktype1_6       ktype2_6       k1_7           k2_7           ktype1_7       ktype2_7       k1_8           k2_8           ktype1_8       ktype2_8       k1_9           k2_9           ktype1_9       ktype2_9       
  -0.360601E+01  -0.313920E+01  -0.227735E+01  -0.315561E+01  -0.287172E+01  -0.280625E+01  -0.274291E+01  -0.260335E+01  -0.275291E+01  -0.261877E+01   0.101541E+03   0.169225E+01   0.325194E+00   0.548910E+00   0.918647E+00   0.622322E+00   0.554605E+00   0.877404E+00   0.706974E+00   0.872595E+00   0.103166E+01   0.127783E+01   0.192026E+03   0.165079E+01   0.114860E-01   0.128359E-02  -0.136583E+04  -0.313920E+01   0.548910E+00   0.000000E+00   0.000000E+00  -0.227735E+01   0.918647E+00   0.000000E+00   0.000000E+00  -0.315561E+01   0.622322E+00   0.000000E+00   0.000000E+00  -0.287172E+01   0.554605E+00   0.000000E+00   0.000000E+00  -0.280625E+01   0.877404E+00   0.000000E+00   0.000000E+00  -0.274291E+01   0.706974E+00   0.000000E+00   0.000000E+00  -0.260335E+01   0.872595E+00   0.000000E+00   0.000000E+00  -0.275291E+01   0.103166E+01   0.000000E+00   0.000000E+00  -0.261877E+01   0.127783E+01   0.000000E+00   0.000000E+00
  -0.317467E+01  -0.331789E+01  -0.227735E+01  -0.311835E+01  -0.294568E+01  -0.242734E+01  -0.274291E+01  -0.261836E+01  -0.275291E+01  -0.248878E+01   0.102058E+03   0.168998E+01   0.478901E+00   0.713051E+00   0.108267E+01   0.502071E+00   0.586972E+00   0.320010E+00   0.832481E+00   0.872595E+00   0.912393E+00   0.147022E+01   0.189871E+03   0.161169E+01   0.786047E+01   0.624111E-02  -0.137917E+04  -0.331789E+01   0.713051E+00   0.000000E+00   0.000000E+00  -0.227735E+01   0.108267E+01   0.000000E+00   0.000000E+00  -0.311835E+01   0.502071E+00   0.000000E+00   0.000000E+00  -0.294568E+01   0.586972E+00   0.000000E+00   0.000000E+00  -0.242734E+01   0.320010E+00   0.000000E+00   0.000000E+00  -0.274291E+01   0.832481E+00   0.000000E+00   0.000000E+00  -0.261836E+01   0.872595E+00   0.000000E+00   0.000000E+00  -0.275291E+01   0.912393E+00   0.000000E+00   0.000000E+00  -0.248878E+01   0.147022E+01   0.000000E+00   0.000000E+00
  -0.277167E+01  -0.311514E+01  -0.231558E+01  -0.314007E+01  -0.283986E+01  -0.266171E+01  -0.278469E+01  -0.261156E+01  -0.275602E+01  -0.250232E+01   0.103266E+03   0.168998E+01   0.715985E+00   0.780522E+00   0.846729E+00   0.553416E+00   0.424746E+00   0.607592E+00   0.808185E+00   0.915060E+00   0.978011E+00   0.122199E+01   0.186050E+03   0.163411E+01   0.334519E+01   0.756787E-02  -0.136688E+04  -0.311514E+01   0.780522E+00   0.000000E+00   0.000000E+00  -0.231558E+01   0.846729E+00   0.000000E+00   0.000000E+00  -0.314007E+01   0.553416E+00   0.000000E+00   0.000000E+00  -0.283986E+01   0.424746E+00   0.000000E+00   0.000000E+00  -0.266171E+01   0.607592E+00   0.000000E+00   0.000000E+00  -0.278469E+01   0.808185E+00   0.000000E+00   0.000000E+00  -0.261156E+01   0.915060E+00   0.000000E+00   0.000000E+00  -0.275602E+01   0.978011E+00   0.000000E+00   0.000000E+00  -0.250232E+01   0.122199E+01   0.000000E+00   0.000000E+00
  -0.200858E+01  -0.285417E+01  -0.230966E+01  -0.314007E+01  -0.289014E+01  -0.296561E+01  -0.289222E+01  -0.261553E+01  -0.272657E+01  -0.243870E+01   0.103917E+03   0.167973E+01   0.670936E+00   0.298888E+00   0.844136E+00   0.534666E+00   0.839840E+00   0.649451E+00   0.821717E+00   0.938840E+00   0.885072E+00   0.129409E+01   0.187143E+03   0.168722E+01   0.113338E+01   0.213275E-02  -0.136645E+04  -0.285417E+01   0.298888E+00   0.000000E+00   0.000000E+00  -0.230966E+01   0.844136E+00   0.000000E+00   0.000000E+00  -0.314007E+01   0.534666E+00   0.000000E+00   0.000000E+00  -0.289014E+01   0.839840E+00   0.000000E+00   0.000000E+00  -0.296561E+01   0.649451E+00   0.000000E+00   0.000000E+00  -0.289222E+01   0.821717E+00   0.000000E+00   0.000000E+00  -0.261553E+01   0.938840E+00   0.000000E+00   0.000000E+00  -0.272657E+01   0.885072E+00   0.000000E+00   0.000000E+00  -0.243870E+01   0.129409E+01   0.000000E+00   0.000000E+00
  -0.212317E+01  -0.295640E+01  -0.217827E+01  -0.312034E+01  -0.289014E+01  -0.288452E+01  -0.292891E+01  -0.257552E+01  -0.274177E+01  -0.243870E+01   0.104273E+03   0.168390E+01   0.506380E+00   0.777485E-02   0.737965E+00   0.482356E+00   0.844761E+00   0.649451E+00   0.768281E+00   0.911822E+00   0.973276E+00   0.120488E+01   0.189991E+03   0.164543E+01   0.113338E+01   0.350704E-02  -0.136615E+04  -0.295640E+01   0.777485E-02   0.000000E+00   0.000000E+00  -0.217827E+01   0.737965E+00   0.000000E+00   0.000000E+00  -0.312034E+01   0.482356E+00   0.000000E+00   0.000000E+00  -0.289014E+01   0.844761E+00   0.000000E+00   0.000000E+00  -0.288452E+01   0.649451E+00   0.000000E+00   0.000000E+00  -0.292891E+01   0.768281E+00   0.000000E+00   0.000000E+00  -0.257552E+01   0.911822E+00   0.000000E+00   0.000000E+00  -0.274177E+01   0.973276E+00   0.000000E+00   0.000000E+00  -0.243870E+01   0.120488E+01   0.000000E+00   0.000000E+00
  -0.228361E+01  -0.290465E+01  -0.218334E+01  -0.307908E+01  -0.289014E+01  -0.287213E+01  -0.276258E+01  -0.255650E+01  -0.273884E+01  -0.240422E+01   0.104273E+03   0.169183E+01   0.499885E+00   0.402729E+00   0.829730E+00   0.503545E+00   0.676979E+00   0.743817E+00   0.801779E+00   0.911822E+00   0.970256E+00   0.120488E+01   0.178228E+03   0.165152E+01   0.189588E+01   0.740430E-02  -0.136347E+04  -0.290465E+01   0.402729E+00   0.000000E+00   0.000000E+00  -0.218334E+01   0.829730E+00   0.000000E+00   0.000000E+00  -0.307908E+01   0.503545E+00   0.000000E+00   0.000000E+00  -0.289014E+01   0.676979E+00   0.000000E+00   0.000000E+00  -0.287213E+01   0.743817E+00   0.000000E+00   0.000000E+00  -0.276258E+01   0.801779E+00   0.000000E+00   0.000000E+00  -0.255650E+01   0.911822E+00   0.000000E+00   0.000000E+00  -0.273884E+01   0.970256E+00   0.000000E+00   0.000000E+00  -0.240422E+01   0.120488E+01   0.000000E+00   0.000000E+00
  -0.352609E+01  -0.344707E+01  -0.223381E+01  -0.309880E+01  -0.284603E+01  -0.265478E+01  -0.288221E+01  -0.258733E+01  -0.275781E+01  -0.248440E+01   0.104636E+03   0.167779E+01   0.558573E+00   0.665199E+00   0.800305E+00   0.468568E+00   0.597569E+00   0.643388E+00   0.780420E+00   0.839848E+00   0.896840E+00   0.119594E+01   0.173800E+03   0.165132E+01   0.429701E+01   0.582432E-02  -0.136770E+04  -0.344707E+01   0.665199E+00   0.000000E+00   0.000000E+00  -0.223381E+01   0.800305E+00   0.000000E+00   0.000000E+00  -0.309880E+01   0.468568E+00   0.000000E+00   0.000000E+00  -0.284603E+01   0.597569E+00   0.000000E+00   0.000000E+00  -0.265478E+01   0.643388E+00   0.000000E+00   0.000000E+00  -0.288221E+01   0.780420E+00   0.000000E+00   0.000000E+00  -0.258733E+01   0.839848E+00   0.000000E+00   0.000000E+00  -0.275781E+01   0.896840E+00   0.000000E+00   0.000000E+00  -0.248440E+01   0.119594E+01   0.000000E+00   0.000000E+00
  -0.317001E+01  -0.312720E+01  -0.227811E+01  -0.305181E+01  -0.281699E+01  -0.268887E+01  -0.303376E+01  -0.261107E+01  -0.270769E+01  -0.259882E+01   0.104623E+03   0.167779E+01   0.101117E+01   0.772230E+00   0.902771E+00   0.387917E+00   0.641331E+00   0.673128E+00   0.703495E+00   0.834781E+00   0.787300E+00   0.131180E+01   0.173892E+03   0.165403E+01   0.284624E+01   0.421753E-02  -0.137013E+04  -0.312720E+01   0.772230E+00   0.000000E+00   0.000000E+00  -0.227811E+01   0.902771E+00   0.000000E+00   0.000000E+00  -0.305181E+01   0.387917E+00   0.000000E+00   0.000000E+00  -0.281699E+01   0.641331E+00   0.000000E+00   0.000000E+00  -0.268887E+01   0.673128E+00   0.000000E+00   0.000000E+00  -0.303376E+01   0.703495E+00   0.000000E+00   0.000000E+00  -0.261107E+01   0.834781E+00   0.000000E+00   0.000000E+00  -0.270769E+01   0.787300E+00   0.000000E+00   0.000000E+00  -0.259882E+01   0.131180E+01   0.000000E+00   0.000000E+00
  -0.254354E+01  -0.285010E+01  -0.228579E+01  -0.308985E+01  -0.291449E+01  -0.288195E+01  -0.282254E+01  -0.255194E+01  -0.274411E+01  -0.237661E+01   0.103958E+03   0.168748E+01   0.187562E+00   0.425133E-01   0.599830E+00   0.420644E+00   0.659911E+00   0.521529E+00   0.767750E+00   0.753275E+00   0.870486E+00   0.114286E+01   0.173393E+03   0.165403E+01   0.825662E+01   0.355819E-02  -0.136550E+04  -0.285010E+01   0.425133E-01   0.000000E+00   0.000000E+00  -0.228579E+01   0.599830E+00   0.000000E+00   0.000000E+00  -0.308985E+01   0.420644E+00   0.000000E+00   0.000000E+00  -0.291449E+01   0.659911E+00   0.000000E+00   0.000000E+00  -0.288195E+01   0.521529E+00   0.000000E+00   0.000000E+00  -0.282254E+01   0.767750E+00   0.000000E+00   0.000000E+00  -0.255194E+01   0.753275E+00   0.000000E+00   0.000000E+00  -0.274411E+01   0.870486E+00   0.000000E+00   0.000000E+00  -0.237661E+01   0.114286E+01   0.000000E+00   0.000000E+00
  -0.277573E+01  -0.279128E+01  -0.217270E+01  -0.306486E+01  -0.292920E+01  -0.262529E+01  -0.277164E+01  -0.257059E+01  -0.269022E+01  -0.239875E+01   0.106062E+03   0.168303E+01   0.231776E+00   0.234577E+00   0.727417E+00   0.483811E+00   0.723458E+00   0.614014E+00   0.652903E+00   0.867261E+00   0.917822E+00   0.117970E+01   0.171687E+03   0.165403E+01   0.776769E+01   0.146663E-02  -0.136399E+04  -0.279128E+01   0.234577E+00   0.000000E+00   0.000000E+00  -0.217270E+01   0.727417E+00   0.000000E+00   0.000000E+00  -0.306486E+01   0.483811E+00   0.000000E+00   0.000000E+00  -0.292920E+01   0.723458E+00   0.000000E+00   0.000000E+00  -0.262529E+01   0.614014E+00   0.000000E+00   0.000000E+00  -0.277164E+01   0.652903E+00   0.000000E+00   0.000000E+00  -0.257059E+01   0.867261E+00   0.000000E+00   0.000000E+00  -0.269022E+01   0.917822E+00   0.000000E+00   0.000000E+00  -0.239875E+01   0.117970E+01   0.000000E+00   0.000000E+00
  -0.302639E+01  -0.295658E+01  -0.223640E+01  -0.308124E+01  -0.288007E+01  -0.297989E+01  -0.279676E+01  -0.257650E+01  -0.272085E+01  -0.241944E+01   0.106413E+03   0.167171E+01   0.647227E-01   0.234577E+00   0.663432E+00   0.556514E+00   0.581926E+00   0.775417E+00   0.717123E+00   0.927078E+00   0.105942E+01   0.140945E+01   0.191052E+03   0.165135E+01   0.371114E+01   0.103307E-02  -0.136371E+04  -0.295658E+01   0.234577E+00   0.000000E+00   0.000000E+00  -0.223640E+01   0.663432E+00   0.000000E+00   0.000000E+00  -0.308124E+01   0.556514E+00   0.000000E+00   0.000000E+00  -0.288007E+01   0.581926E+00   0.000000E+00   0.000000E+00  -0.297989E+01   0.775417E+00   0.000000E+00   0.000000E+00  -0.279676E+01   0.717123E+00   0.000000E+00   0.000000E+00  -0.257650E+01   0.927078E+00   0.000000E+00   0.000000E+00  -0.272085E+01   0.105942E+01   0.000000E+00   0.000000E+00  -0.241944E+01   0.140945E+01   0.000000E+00   0.000000E+00
  -0.303082E+01  -0.284349E+01  -0.224591E+01  -0.311462E+01  -0.277814E+01  -0.295868E+01  -0.287077E+01  -0.254599E+01  -0.272323E+01  -0.240516E+01   0.106172E+03   0.167575E+01   0.627903E+00   0.268240E+00   0.663129E+00   0.634557E+00   0.651977E+00   0.492492E+00   0.797866E+00   0.879327E+00   0.959380E+00   0.104304E+01   0.193649E+03   0.163884E+01   0.211518E+01   0.246783E-02  -0.136950E+04  -0.284349E+01   0.268240E+00   0.000000E+00   0.000000E+00  -0.224591E+01   0.663129E+00   0.000000E+00   0.000000E+00  -0.311462E+01   0.634557E+00   0.000000E+00   0.000000E+00  -0.277814E+01   0.651977E+00   0.000000E+00   0.000000E+00  -0.295868E+01   0.492492E+00   0.000000E+00   0.000000E+00  -0.287077E+01   0.797866E+00   0.000000E+00   0.000000E+00  -0.254599E+01   0.879327E+00   0.000000E+00   0.000000E+00  -0.272323E+01   0.959380E+00   0.000000E+00   0.000000E+00  -0.240516E+01   0.104304E+01   0.000000E+00   0.000000E+00
  -0.216125E+01  -0.290316E+01  -0.223888E+01  -0.308066E+01  -0.277814E+01  -0.269646E+01  -0.265425E+01  -0.254669E+01  -0.270626E+01  -0.221635E+01   0.106172E+03   0.167692E+01   0.866792E+00   0.234662E+00   0.818670E+00   0.397173E+00   0.558639E+00   0.674689E+00   0.870563E+00   0.812342E+00   0.895336E+00   0.104304E+01   0.178084E+03   0.166228E+01   0.858763E+01   0.416134E-03  -0.136738E+04  -0.290316E+01   0.234662E+00   0.000000E+00   0.000000E+00  -0.223888E+01   0.818670E+00   0.000000E+00   0.000000E+00  -0.308066E+01   0.397173E+00   0.000000E+00   0.000000E+00  -0.277814E+01   0.558639E+00   0.000000E+00   0.000000E+00  -0.269646E+01   0.674689E+00   0.000000E+00   0.000000E+00  -0.265425E+01   0.870563E+00   0.000000E+00   0.000000E+00  -0.254669E+01   0.812342E+00   0.000000E+00   0.000000E+00  -0.270626E+01   0.895336E+00   0.000000E+00   0.000000E+00  -0.221635E+01   0.104304E+01   0.000000E+00   0.000000E+00
  -0.235923E+01  -0.283888E+01  -0.219666E+01  -0.309942E+01  -0.277814E+01  -0.276699E+01  -0.280413E+01  -0.259448E+01  -0.270521E+01  -0.232818E+01   0.104233E+03   0.168252E+01   0.354046E+00  -0.667419E-03   0.551498E+00   0.208130E+00   0.489324E+00   0.609984E+00   0.711996E+00   0.837679E+00   0.839560E+00   0.113922E+01   0.178084E+03   0.165094E+01   0.810598E+01   0.402052E-02  -0.136607E+04  -0.283888E+01  -0.667419E-03   0.000000E+00   0.000000E+00  -0.219666E+01   0.551498E+00   0.000000E+00   0.000000E+00  -0.309942E+01   0.208130E+00   0.000000E+00   0.000000E+00  -0.277814E+01   0.489324E+00   0.000000E+00   0.000000E+00  -0.276699E+01   0.609984E+00   0.000000E+00   0.000000E+00  -0.280413E+01   0.711996E+00   0.000000E+00   0.000000E+00  -0.259448E+01   0.837679E+00   0.000000E+00   0.000000E+00  -0.270521E+01   0.839560E+00   0.000000E+00   0.000000E+00  -0.232818E+01   0.113922E+01   0.000000E+00   0.000000E+00
  -0.267416E+01  -0.285002E+01  -0.216235E+01  -0.314525E+01  -0.284233E+01  -0.276749E+01  -0.286615E+01  -0.261554E+01  -0.274734E+01  -0.242400E+01   0.102767E+03   0.168076E+01   0.889959E+00   0.479334E+00   0.756469E+00   0.273405E+00   0.432081E+00   0.643891E+00   0.822692E+00   0.793580E+00   0.839560E+00   0.131586E+01   0.169352E+03   0.169507E+01   0.381269E+01   0.431728E-02  -0.136829E+04  -0.285002E+01   0.479334E+00   0.000000E+00   0.000000E+00  -0.216235E+01   0.756469E+00   0.000000E+00   0.000000E+00  -0.314525E+01   0.273405E+00   0.000000E+00   0.000000E+00  -0.284233E+01   0.432081E+00   0.000000E+00   0.000000E+00  -0.276749E+01   0.643891E+00   0.000000E+00   0.000000E+00  -0.286615E+01   0.822692E+00   0.000000E+00   0.000000E+00  -0.261554E+01   0.793580E+00   0.000000E+00   0.000000E+00  -0.274734E+01   0.839560E+00   0.000000E+00   0.000000E+00  -0.242400E+01   0.131586E+01   0.000000E+00   0.000000E+00
  -0.231258E+01  -0.308733E+01  -0.230644E+01  -0.311977E+01  -0.280689E+01  -0.243296E+01  -0.289148E+01  -0.261554E+01  -0.275447E+01  -0.249924E+01   0.103771E+03   0.168122E+01   0.102236E+01   0.324231E+00   0.633196E+00   0.334767E+00   0.432081E+00   0.493967E+00   0.652796E+00   0.844969E+00   0.930975E+00   0.127243E+01   0.170909E+03   0.168317E+01   0.572193E+01   0.289000E-02  -0.136851E+04  -0.308733E+01   0.324231E+00   0.000000E+00   0.000000E+00  -0.230644E+01   0.633196E+00   0.000000E+00   0.000000E+00  -0.311977E+01   0.334767E+00   0.000000E+00   0.000000E+00  -0.280689E+01   0.432081E+00   0.000000E+00   0.000000E+00  -0.243296E+01   0.493967E+00   0.000000E+00   0.000000E+00  -0.289148E+01   0.652796E+00   0.000000E+00   0.000000E+00  -0.261554E+01   0.844969E+00   0.000000E+00   0.000000E+00  -0.275447E+01   0.930975E+00   0.000000E+00   0.000000E+00  -0.249924E+01   0.127243E+01   0.000000E+00   0.000000E+00
  -0.214035E+01  -0.274380E+01  -0.220602E+01  -0.311977E+01  -0.293207E+01  -0.315969E+01  -0.293734E+01  -0.261708E+01  -0.273855E+01  -0.254331E+01   0.103331E+03   0.167857E+01   0.800071E+00   0.110380E+00   0.543083E+00   0.296001E+00   0.529719E+00   0.694633E+00   0.663031E+00   0.784616E+00   0.889035E+00   0.132868E+01   0.172692E+03   0.166370E+01   0.412004E+00   0.131348E-02  -0.136772E+04  -0.274380E+01   0.110380E+00   0.000000E+00   0.000000E+00  -0.220602E+01   0.543083E+00   0.000000E+00   0.000000E+00  -0.311977E+01   0.296001E+00   0.000000E+00   0.000000E+00  -0.293207E+01   0.529719E+00   0.000000E+00   0.000000E+00  -0.315969E+01   0.694633E+00   0.000000E+00   0.000000E+00  -0.293734E+01   0.663031E+00   0.000000E+00   0.000000E+00  -0.261708E+01   0.784616E+00   0.000000E+00   0.000000E+00  -0.273855E+01   0.889035E+00   0.000000E+00   0.000000E+00  -0.254331E+01   0.132868E+01   0.000000E+00   0.000000E+00
  -0.301391E+01  -0.293140E+01  -0.229828E+01  -0.311977E+01  -0.288988E+01  -0.295328E+01  -0.286115E+01  -0.266856E+01  -0.275165E+01  -0.263170E+01   0.101379E+03   0.167781E+01   0.463838E+00   0.405821E+00   0.418892E+00   0.267849E+00   0.617800E+00   0.794447E+00   0.868694E+00   0.791492E+00   0.710034E+00   0.133887E+01   0.174717E+03   0.165898E+01   0.302928E+01   0.525683E-02  -0.136941E+04  -0.293140E+01   0.405821E+00   0.000000E+00   0.000000E+00  -0.229828E+01   0.418892E+00   0.000000E+00   0.000000E+00  -0.311977E+01   0.267849E+00   0.000000E+00   0.000000E+00  -0.288988E+01   0.617800E+00   0.000000E+00   0.000000E+00  -0.295328E+01   0.794447E+00   0.000000E+00   0.000000E+00  -0.286115E+01   0.868694E+00   0.000000E+00   0.000000E+00  -0.266856E+01   0.791492E+00   0.000000E+00   0.000000E+00  -0.275165E+01   0.710034E+00   0.000000E+00   0.000000E+00  -0.263170E+01   0.133887E+01   0.000000E+00   0.000000E+00
  -0.311910E+01  -0.294509E+01  -0.222783E+01  -0.312298E+01  -0.288744E+01  -0.290294E+01  -0.287454E+01  -0.262896E+01  -0.274363E+01  -0.241500E+01   0.101379E+03   0.169239E+01   0.181985E+00   0.160632E+00   0.731313E+00   0.294173E+00   0.675405E+00   0.618665E+00   0.810339E+00   0.940639E+00   0.100073E+01   0.120436E+01   0.181339E+03   0.165352E+01   0.105905E+02   0.302405E-03  -0.136750E+04  -0.294509E+01   0.160632E+00   0.000000E+00   0.000000E+00  -0.222783E+01   0.731313E+00   0.000000E+00   0.000000E+00  -0.312298E+01   0.294173E+00   0.000000E+00   0.000000E+00  -0.288744E+01   0.675405E+00   0.000000E+00   0.000000E+00  -0.290294E+01   0.618665E+00   0.000000E+00   0.000000E+00  -0.287454E+01   0.810339E+00   0.000000E+00   0.000000E+00  -0.262896E+01   0.940639E+00   0.000000E+00   0.000000E+00  -0.274363E+01   0.100073E+01   0.000000E+00   0.000000E+00  -0.241500E+01   0.120436E+01   0.000000E+00   0.000000E+00
  -0.308542E+01  -0.301813E+01  -0.226373E+01  -0.315425E+01  -0.284135E+01  -0.328924E+01  -0.268899E+01  -0.262900E+01  -0.274363E+01  -0.249083E+01   0.100853E+03   0.170060E+01   0.155252E+00   0.261658E+00   0.647483E+00   0.574816E+00   0.631580E+00   0.639985E+00   0.948583E+00   0.925030E+00   0.972955E+00   0.135661E+01   0.184722E+03   0.165352E+01   0.942478E-01   0.526835E-02  -0.136889E+04  -0.301813E+01   0.261658E+00   0.000000E+00   0.000000E+00  -0.226373E+01   0.647483E+00   0.000000E+00   0.000000E+00  -0.315425E+01   0.574816E+00   0.000000E+00   0.000000E+00  -0.284135E+01   0.631580E+00   0.000000E+00   0.000000E+00  -0.328924E+01   0.639985E+00   0.000000E+00   0.000000E+00  -0.268899E+01   0.948583E+00   0.000000E+00   0.000000E+00  -0.262900E+01   0.925030E+00   0.000000E+00   0.000000E+00  -0.274363E+01   0.972955E+00   0.000000E+00   0.000000E+00  -0.249083E+01   0.135661E+01   0.000000E+00   0.000000E+00
  -0.383310E+01  -0.325240E+01  -0.228367E+01  -0.305850E+01  -0.279752E+01  -0.311654E+01  -0.268899E+01  -0.260283E+01  -0.276740E+01  -0.251933E+01   0.101437E+03   0.170357E+01  -0.236288E+00   0.712422E+00   0.976372E+00   0.776640E+00   0.100022E+01   0.818332E+00   0.797211E+00   0.836324E+00   0.104256E+01   0.157792E+01   0.186370E+03   0.164686E+01   0.317402E+00   0.214764E-03  -0.138315E+04  -0.325240E+01   0.712422E+00   0.000000E+00   0.000000E+00  -0.228367E+01   0.976372E+00   0.000000E+00   0.000000E+00  -0.305850E+01   0.776640E+00   0.000000E+00   0.000000E+00  -0.279752E+01   0.100022E+01   0.000000E+00   0.000000E+00  -0.311654E+01   0.818332E+00   0.000000E+00   0.000000E+00  -0.268899E+01   0.797211E+00   0.000000E+00   0.000000E+00  -0.260283E+01   0.836324E+00   0.000000E+00   0.000000E+00  -0.276740E+01   0.104256E+01   0.000000E+00   0.000000E+00  -0.251933E+01   0.157792E+01   0.000000E+00   0.000000E+00
  -0.303581E+01  -0.321347E+01  -0.225601E+01  -0.311435E+01  -0.282520E+01  -0.270680E+01  -0.268790E+01  -0.260283E+01  -0.273252E+01  -0.236282E+01   0.101310E+03   0.170778E+01   0.438565E+00   0.602459E+00   0.842844E+00   0.490289E+00   0.549561E+00   0.724537E+00   0.806025E+00   0.953276E+00   0.930953E+00   0.119740E+01   0.181939E+03   0.164686E+01   0.186560E+01   0.382632E-02  -0.136280E+04  -0.321347E+01   0.602459E+00   0.000000E+00   0.000000E+00  -0.225601E+01   0.842844E+00   0.000000E+00   0.000000E+00  -0.311435E+01   0.490289E+00   0.000000E+00   0.000000E+00  -0.282520E+01   0.549561E+00   0.000000E+00   0.000000E+00  -0.270680E+01   0.724537E+00   0.000000E+00   0.000000E+00  -0.268790E+01   0.806025E+00   0.000000E+00   0.000000E+00  -0.260283E+01   0.953276E+00   0.000000E+00   0.000000E+00  -0.273252E+01   0.930953E+00   0.000000E+00   0.000000E+00  -0.236282E+01   0.119740E+01   0.000000E+00   0.000000E+00
  -0.296011E+01  -0.305469E+01  -0.226301E+01  -0.309891E+01  -0.292502E+01  -0.266196E+01  -0.267187E+01  -0.259701E+01  -0.270829E+01  -0.232375E+01   0.101310E+03   0.170778E+01   0.793328E+00   0.623974E+00   0.833738E+00   0.541383E+00   0.808185E+00   0.581873E+00   0.472550E+00   0.822316E+00   0.810275E+00   0.120262E+01   0.158746E+03   0.168736E+01   0.378090E+01   0.549390E-03  -0.136795E+04  -0.305469E+01   0.623974E+00   0.000000E+00   0.000000E+00  -0.226301E+01   0.833738E+00   0.000000E+00   0.000000E+00  -0.309891E+01   0.541383E+00   0.000000E+00   0.000000E+00  -0.292502E+01   0.808185E+00   0.000000E+00   0.000000E+00  -0.266196E+01   0.581873E+00   0.000000E+00   0.000000E+00  -0.267187E+01   0.472550E+00   0.000000E+00   0.000000E+00  -0.259701E+01   0.822316E+00   0.000000E+00   0.000000E+00  -0.270829E+01   0.810275E+00   0.000000E+00   0.000000E+00  -0.232375E+01   0.120262E+01   0.000000E+00   0.000000E+00
